+2.46612500000E+009,-1.65344047546E+000
+2.47275000000E+009,-1.65607726574E+000
+2.47937500000E+009,-1.65921497345E+000
+2.48600000000E+009,-1.66129267216E+000
+2.49262500000E+009,-1.66351032257E+000
+2.49925000000E+009,-1.66641116142E+000
+2.50587500000E+009,-1.66809177399E+000
+2.51250000000E+009,-1.66900968552E+000
+2.51912500000E+009,-1.67127633095E+000
+2.52575000000E+009,-1.67323207855E+000
+2.53237500000E+009,-1.67613077164E+000
+2.53900000000E+009,-1.67939591408E+000
+2.54562500000E+009,-1.68146133423E+000
+2.55225000000E+009,-1.68328785896E+000
+2.55887500000E+009,-1.68443465233E+000
+2.56550000000E+009,-1.68597781658E+000
+2.57212500000E+009,-1.68935072422E+000
+2.57875000000E+009,-1.69169664383E+000
+2.58537500000E+009,-1.69329380989E+000
+2.59200000000E+009,-1.69462525845E+000
+2.59862500000E+009,-1.69763123989E+000
+2.60525000000E+009,-1.69964337349E+000
+2.61187500000E+009,-1.70130336285E+000
+2.61850000000E+009,-1.70179867744E+000
+2.62512500000E+009,-1.70248818398E+000
+2.63175000000E+009,-1.70457398891E+000
+2.63837500000E+009,-1.70776331425E+000
+2.64500000000E+009,-1.71034955978E+000
+2.65162500000E+009,-1.71313977242E+000
+2.65825000000E+009,-1.71469759941E+000
+2.66487500000E+009,-1.71789658070E+000
+2.67150000000E+009,-1.72038984299E+000
+2.67812500000E+009,-1.72421658039E+000
+2.68475000000E+009,-1.72672641277E+000
+2.69137500000E+009,-1.72816908360E+000
+2.69800000000E+009,-1.73120284081E+000
+2.70462500000E+009,-1.73401677608E+000
+2.71125000000E+009,-1.73545563221E+000
+2.71787500000E+009,-1.73673486710E+000
+2.72450000000E+009,-1.73647379875E+000
+2.73112500000E+009,-1.73914229870E+000
+2.73775000000E+009,-1.74155807495E+000
+2.74437500000E+009,-1.74409866333E+000
+2.75100000000E+009,-1.74530601501E+000
+2.75762500000E+009,-1.74574899673E+000
+2.76425000000E+009,-1.74741423130E+000
+2.77087500000E+009,-1.75057446957E+000
+2.77750000000E+009,-1.75547635555E+000
+2.78412500000E+009,-1.75745832920E+000
+2.79075000000E+009,-1.75823450089E+000
+2.79737500000E+009,-1.76056838036E+000
+2.80400000000E+009,-1.76346266270E+000
+2.81062500000E+009,-1.76703715324E+000
+2.81725000000E+009,-1.76897299290E+000
+2.82387500000E+009,-1.77048826218E+000
+2.83050000000E+009,-1.77246034145E+000
+2.83712500000E+009,-1.77532768250E+000
+2.84375000000E+009,-1.77791130543E+000
+2.85037500000E+009,-1.77921891212E+000
+2.85700000000E+009,-1.77976071835E+000
+2.86362500000E+009,-1.78080904484E+000
+2.87025000000E+009,-1.78386843204E+000
+2.87687500000E+009,-1.78709113598E+000
+2.88350000000E+009,-1.79076325893E+000
+2.89012500000E+009,-1.79236209393E+000
+2.89675000000E+009,-1.79452061653E+000
+2.90337500000E+009,-1.79698538780E+000
+2.91000000000E+009,-1.79916870594E+000
+2.91662500000E+009,-1.80155658722E+000
+2.92325000000E+009,-1.80229246616E+000
+2.92987500000E+009,-1.80442762375E+000
+2.93650000000E+009,-1.80756962299E+000
+2.94312500000E+009,-1.81122553349E+000
+2.94975000000E+009,-1.81244742870E+000
+2.95637500000E+009,-1.81377840042E+000
+2.96300000000E+009,-1.81551694870E+000
+2.96962500000E+009,-1.81589460373E+000
+2.97625000000E+009,-1.81765937805E+000
+2.98287500000E+009,-1.81996428967E+000
+2.98950000000E+009,-1.82191956043E+000
+2.99612500000E+009,-1.82439506054E+000
+3.00275000000E+009,-1.82607996464E+000
+3.00937500000E+009,-1.82884383202E+000
+3.01600000000E+009,-1.83304786682E+000
+3.02262500000E+009,-1.83658468723E+000
+3.02925000000E+009,-1.84031677246E+000
+3.03587500000E+009,-1.84277915955E+000
+3.04250000000E+009,-1.84392273426E+000
+3.04912500000E+009,-1.84526634216E+000
+3.05575000000E+009,-1.84696102142E+000
+3.06237500000E+009,-1.84996199608E+000
+3.06900000000E+009,-1.85245442390E+000
+3.07562500000E+009,-1.85545217991E+000
+3.08225000000E+009,-1.85846555233E+000
+3.08887500000E+009,-1.86063122749E+000
+3.09550000000E+009,-1.86349487305E+000
+3.10212500000E+009,-1.86502695084E+000
+3.10875000000E+009,-1.86674416065E+000
+3.11537500000E+009,-1.86832892895E+000
+3.12200000000E+009,-1.87132894993E+000
+3.12862500000E+009,-1.87377643585E+000
+3.13525000000E+009,-1.87549269199E+000
+3.14187500000E+009,-1.87764906883E+000
+3.14850000000E+009,-1.87844204903E+000
+3.15512500000E+009,-1.88028323650E+000
+3.16175000000E+009,-1.88194823265E+000
+3.16837500000E+009,-1.88353264332E+000
+3.17500000000E+009,-1.88703477383E+000
+3.18162500000E+009,-1.88922584057E+000
+3.18825000000E+009,-1.89184451103E+000
+3.19487500000E+009,-1.89263856411E+000
+3.20150000000E+009,-1.89382755756E+000
+3.20812500000E+009,-1.89660108089E+000
+3.21475000000E+009,-1.90043425560E+000
+3.22137500000E+009,-1.90383279324E+000
+3.22800000000E+009,-1.90805947781E+000
+3.23462500000E+009,-1.91107571125E+000
+3.24125000000E+009,-1.91171932220E+000
+3.24787500000E+009,-1.91153478622E+000
+3.25450000000E+009,-1.91025424004E+000
+3.26112500000E+009,-1.90978491306E+000
+3.26775000000E+009,-1.91145849228E+000
+3.27437500000E+009,-1.91278374195E+000
+3.28100000000E+009,-1.91455841064E+000
+3.28762500000E+009,-1.91631805897E+000
+3.29425000000E+009,-1.91699552536E+000
+3.30087500000E+009,-1.91924691200E+000
+3.30750000000E+009,-1.92196464539E+000
+3.31412500000E+009,-1.92301750183E+000
+3.32075000000E+009,-1.92558228970E+000
+3.32737500000E+009,-1.92923438549E+000
+3.33400000000E+009,-1.93062186241E+000
+3.34062500000E+009,-1.93286383152E+000
+3.34725000000E+009,-1.93545031548E+000
+3.35387500000E+009,-1.93615543842E+000
+3.36050000000E+009,-1.93820464611E+000
+3.36712500000E+009,-1.94039690495E+000
+3.37375000000E+009,-1.94043421745E+000
+3.38037500000E+009,-1.94105911255E+000
+3.38700000000E+009,-1.93964052200E+000
+3.39362500000E+009,-1.93999242783E+000
+3.40025000000E+009,-1.94356107712E+000
+3.40687500000E+009,-1.94383215904E+000
+3.41350000000E+009,-1.94505715370E+000
+3.42012500000E+009,-1.94912111759E+000
+3.42675000000E+009,-1.95337092876E+000
+3.43337500000E+009,-1.95482707024E+000
+3.44000000000E+009,-1.95705318451E+000
+3.44662500000E+009,-1.95711624622E+000
+3.45325000000E+009,-1.95871627331E+000
+3.45987500000E+009,-1.96164238453E+000
+3.46650000000E+009,-1.96498560905E+000
+3.47312500000E+009,-1.96866345406E+000
+3.47975000000E+009,-1.96873593330E+000
+3.48637500000E+009,-1.96697866917E+000
+3.49300000000E+009,-1.97129189968E+000
+3.49962500000E+009,-1.97531270981E+000
+3.50625000000E+009,-1.97689223289E+000
+3.51287500000E+009,-1.97924625874E+000
+3.51950000000E+009,-1.98101413250E+000
+3.52612500000E+009,-1.98219013214E+000
+3.53275000000E+009,-1.98448300362E+000
+3.53937500000E+009,-1.98607707024E+000
+3.54600000000E+009,-1.98810386658E+000
+3.55262500000E+009,-1.99157810211E+000
+3.55925000000E+009,-1.99580001831E+000
+3.56587500000E+009,-2.00085115433E+000
+3.57250000000E+009,-2.00552368164E+000
+3.57912500000E+009,-2.00851488113E+000
+3.58575000000E+009,-2.01136684418E+000
+3.59237500000E+009,-2.01343941689E+000
+3.59900000000E+009,-2.01534557343E+000
+3.60562500000E+009,-2.01865363121E+000
+3.61225000000E+009,-2.02220916748E+000
+3.61887500000E+009,-2.02520704269E+000
+3.62550000000E+009,-2.02680730820E+000
+3.63212500000E+009,-2.02773189545E+000
+3.63875000000E+009,-2.02707576752E+000
+3.64537500000E+009,-2.02839231491E+000
+3.65200000000E+009,-2.03436970711E+000
+3.65862500000E+009,-2.03803920746E+000
+3.66525000000E+009,-2.03777050972E+000
+3.67187500000E+009,-2.03653335571E+000
+3.67850000000E+009,-2.03981637955E+000
+3.68512500000E+009,-2.04335212708E+000
+3.69175000000E+009,-2.05068469048E+000
+3.69837500000E+009,-2.05868887901E+000
+3.70500000000E+009,-2.06362414360E+000
+3.71162500000E+009,-2.06573891640E+000
+3.71825000000E+009,-2.06621479988E+000
+3.72487500000E+009,-2.06525945663E+000
+3.73150000000E+009,-2.06541967392E+000
+3.73812500000E+009,-2.06532692909E+000
+3.74475000000E+009,-2.06761431694E+000
+3.75137500000E+009,-2.07138013840E+000
+3.75800000000E+009,-2.07480120659E+000
+3.76462500000E+009,-2.07635855675E+000
+3.77125000000E+009,-2.07775211334E+000
+3.77787500000E+009,-2.07776808739E+000
+3.78450000000E+009,-2.07679224014E+000
+3.79112500000E+009,-2.07889246941E+000
+3.79775000000E+009,-2.08223056793E+000
+3.80437500000E+009,-2.08551025391E+000
+3.81100000000E+009,-2.09149575233E+000
+3.81762500000E+009,-2.09787178040E+000
+3.82425000000E+009,-2.10118532181E+000
+3.83087500000E+009,-2.09930849075E+000
+3.83750000000E+009,-2.09731245041E+000
+3.84412500000E+009,-2.09641289711E+000
+3.85075000000E+009,-2.09837341309E+000
+3.85737500000E+009,-2.10089850426E+000
+3.86400000000E+009,-2.10055136681E+000
+3.87062500000E+009,-2.09817767143E+000
+3.87725000000E+009,-2.09754586220E+000
+3.88387500000E+009,-2.09922719002E+000
+3.89050000000E+009,-2.10090255737E+000
+3.89712500000E+009,-2.10360240936E+000
+3.90375000000E+009,-2.10319662094E+000
+3.91037500000E+009,-2.10503411293E+000
+3.91700000000E+009,-2.10768604279E+000
+3.92362500000E+009,-2.10964274406E+000
+3.93025000000E+009,-2.11087250710E+000
+3.93687500000E+009,-2.11064982414E+000
+3.94350000000E+009,-2.10862755775E+000
+3.95012500000E+009,-2.10903263092E+000
+3.95675000000E+009,-2.11248350143E+000
+3.96337500000E+009,-2.11291575432E+000
+3.97000000000E+009,-2.11355710030E+000
+3.97662500000E+009,-2.11712789536E+000
+3.98325000000E+009,-2.11833906174E+000
+3.98987500000E+009,-2.11809110641E+000
+3.99650000000E+009,-2.11747646332E+000
+4.00312500000E+009,-2.12028908730E+000
+4.00975000000E+009,-2.12278652191E+000
+4.01637500000E+009,-2.12553453445E+000
+4.02300000000E+009,-2.12707281113E+000
+4.02962500000E+009,-2.13011145592E+000
+4.03625000000E+009,-2.13152670860E+000
+4.04287500000E+009,-2.13061285019E+000
+4.04950000000E+009,-2.13150286675E+000
+4.05612500000E+009,-2.13224101067E+000
+4.06275000000E+009,-2.13391470909E+000
+4.06937500000E+009,-2.13444399834E+000
+4.07600000000E+009,-2.13582658768E+000
+4.08262500000E+009,-2.13688397408E+000
+4.08925000000E+009,-2.13760352135E+000
+4.09587500000E+009,-2.14060807228E+000
+4.10250000000E+009,-2.14575600624E+000
+4.10912500000E+009,-2.14930963516E+000
+4.11575000000E+009,-2.15156769753E+000
+4.12237500000E+009,-2.15405225754E+000
+4.12900000000E+009,-2.15732741356E+000
+4.13562500000E+009,-2.16005110741E+000
+4.14225000000E+009,-2.16297984123E+000
+4.14887500000E+009,-2.16341495514E+000
+4.15550000000E+009,-2.16508364677E+000
+4.16212500000E+009,-2.16768646240E+000
+4.16875000000E+009,-2.16996788979E+000
+4.17537500000E+009,-2.16978120804E+000
+4.18200000000E+009,-2.16922092438E+000
+4.18862500000E+009,-2.16774511337E+000
+4.19525000000E+009,-2.17220377922E+000
+4.20187500000E+009,-2.18018078804E+000
+4.20850000000E+009,-2.18778085709E+000
+4.21512500000E+009,-2.19411396980E+000
+4.22175000000E+009,-2.19830727577E+000
+4.22837500000E+009,-2.20190310478E+000
+4.23500000000E+009,-2.20634007454E+000
+4.24162500000E+009,-2.21032071114E+000
+4.24825000000E+009,-2.21385812759E+000
+4.25487500000E+009,-2.21872520447E+000
+4.26150000000E+009,-2.22464680672E+000
+4.26812500000E+009,-2.22460436821E+000
+4.27475000000E+009,-2.22087121010E+000
+4.28137500000E+009,-2.21617484093E+000
+4.28800000000E+009,-2.21310997009E+000
+4.29462500000E+009,-2.21427416801E+000
+4.30125000000E+009,-2.22076964378E+000
+4.30787500000E+009,-2.22667479515E+000
+4.31450000000E+009,-2.22906255722E+000
+4.32112500000E+009,-2.22872614861E+000
+4.32775000000E+009,-2.23291873932E+000
+4.33437500000E+009,-2.23892617226E+000
+4.34100000000E+009,-2.24503993988E+000
+4.34762500000E+009,-2.24944448471E+000
+4.35425000000E+009,-2.25566339493E+000
+4.36087500000E+009,-2.26333832741E+000
+4.36750000000E+009,-2.26633977890E+000
+4.37412500000E+009,-2.26569914818E+000
+4.38075000000E+009,-2.26218509674E+000
+4.38737500000E+009,-2.25635886192E+000
+4.39400000000E+009,-2.25306081772E+000
+4.40062500000E+009,-2.25507998466E+000
+4.40725000000E+009,-2.25942921638E+000
+4.41387500000E+009,-2.25904393196E+000
+4.42050000000E+009,-2.25784492493E+000
+4.42712500000E+009,-2.25525188446E+000
+4.43375000000E+009,-2.25774884224E+000
+4.44037500000E+009,-2.26550817490E+000
+4.44700000000E+009,-2.27135610580E+000
+4.45362500000E+009,-2.27643680573E+000
+4.46025000000E+009,-2.27923393250E+000
+4.46687500000E+009,-2.28030395508E+000
+4.47350000000E+009,-2.28023886681E+000
+4.48012500000E+009,-2.28025507927E+000
+4.48675000000E+009,-2.27906298637E+000
+4.49337500000E+009,-2.27728652954E+000
"+4.50000000000E+009
","-2.27613854408E+000
"
